name,GSM1620822,GSM1620823,GSM1620824,GSM1620819,GSM1620820,GSM1620821,GSM1620912,GSM1620913,GSM1620914,GSM1620915,GSM1620916,GSM1620917
AK098263,3.357209,3.391171,3.247352,3.898397,2.975931,3.13471,7.853136,5.592026,3.126983,3.115133,3.075991,3.735455
RP11-75C9.1,2.823463,2.984201,2.950751,2.459831,3.330898,2.947744,4.145793,6.472471,2.944297,3.154254,2.239831,4.115253
C12orf55,4.540407,3.446478,4.325126,4.080079,4.251549,4.318757,5.623018,5.347517,4.715139,4.419372,4.755872,5.00322
NKPD1,6.517071,6.805728,6.427236,6.491292,6.422364,6.550116,6.847821,5.932641,7.104879,7.222297,6.638138,7.407173
AK096159,4.929938,4.868904,4.009921,4.341887,5.744479,5.430324,7.199936,5.172046,5.667599,6.555994,5.142393,6.722687
CLRN1-AS1,4.20805,4.223452,3.815328,3.973921,3.486304,4.03225,4.201885,5.642425,4.539128,4.558398,3.831825,4.729472
CLTA,8.300036,7.676425,7.648858,7.987748,8.26573,8.576542,7.161176,8.255193,8.966213,9.756262,8.964501,6.109715
AX748292,4.437008,4.540755,4.64804,4.882429,4.544268,4.675556,6.647921,5.682839,6.757593,4.893647,4.539393,5.349109
LINGO3,6.981517,7.033409,7.06535,6.707708,6.724704,6.971484,6.494167,5.713179,7.174182,7.075207,6.886227,7.526517
ARHGEF1,8.219851,7.398431,7.362064,7.273883,8.596419,7.603133,7.981925,7.765879,9.686099,8.004192,7.613874,8.923816
IPO5P1,4.991236,4.93318,6.578229,5.838693,3.670704,5.410262,2.929956,3.739978,3.763254,3.840217,5.001121,4.710668
PRR7-AS1,4.523043,5.525592,5.895412,5.506276,4.921288,5.335709,6.716414,5.828406,5.913641,4.924295,5.344423,4.565246
LOC101927543,2.817874,3.215525,3.688638,2.695389,3.324864,2.593892,5.239959,4.562011,2.756955,3.28228,3.370482,2.99757
LOC339166,4.32445,3.657569,3.815328,3.76226,4.059723,3.924643,5.378853,5.139893,5.675654,4.126785,4.129226,4.802679
PLIN5,5.668655,5.789422,4.869318,5.775925,6.356208,5.738378,6.28618,6.363465,7.638524,6.341968,5.384684,6.293379
CAPS2,2.744732,3.561053,2.968551,2.815088,2.745467,3.07183,4.014337,4.102232,2.992733,2.994824,3.225914,3.020293
RP11-798M19.6,3.74374,3.675773,3.963561,3.842543,6.31482,4.669479,5.076794,6.603474,4.921668,3.561229,4.122363,4.666399
TSPAN10,4.184853,5.147537,3.648631,3.796846,4.609007,4.940456,6.59202,4.796583,6.124337,5.462109,4.131945,5.435831
NR5A2,2.38275,2.689533,2.461529,2.24826,2.981836,2.888243,7.598247,4.010234,3.073222,2.511949,2.608547,3.035479
LINC00705,4.447103,4.404737,3.821203,4.565367,4.210852,4.29765,5.293748,5.91758,4.961809,4.707684,4.255394,5.008412
LOC100129455,4.459883,4.1133,3.901468,4.166693,4.872802,4.712532,5.397,5.257848,5.950166,4.88227,4.407223,4.970939
SAMD11,6.969326,6.433011,6.539704,6.547854,6.964942,6.466579,5.939273,8.124526,7.023955,6.735008,6.41834,6.859284
BC034423,4.063174,3.82488,4.464419,3.878435,4.299321,4.185567,6.22613,5.762646,4.125067,4.612621,3.934116,4.492183
HIVEP1,3.921377,4.435976,5.227447,3.956186,4.535363,4.941186,5.852246,5.07144,7.723248,5.329857,5.773723,3.278894
STXBP3,3.736574,4.863708,5.268684,5.361396,3.894179,6.219693,5.390289,4.484855,4.696,4.298336,4.555016,3.450821
LCNL1,6.010841,5.948218,6.095536,5.772114,5.540243,6.345677,5.786566,6.213965,6.463338,5.888947,6.068463,6.361816
LOC102546299,3.241447,2.850234,3.226643,3.183496,3.704897,3.506837,6.735481,6.552324,4.586191,3.830451,3.253972,4.748008
CPXCR1,2.961383,3.021699,2.950566,2.710119,2.817,2.947744,3.271621,7.172614,3.421271,3.103853,3.030575,3.362174
LOC101929741,2.549404,2.831912,3.579272,2.749206,2.48538,2.515291,4.310199,4.712644,2.962364,2.831374,2.700064,2.600661
LOC101928200,5.289799,4.527713,4.460445,4.116769,4.641703,4.300356,5.316587,5.307197,4.863317,5.044543,4.729367,4.92108
LOC101928161,2.12283,2.42323,2.683019,2.572735,4.641127,2.662695,4.200458,3.586454,4.378281,2.846591,2.604185,3.169355
AWAT1,4.6938,4.773853,5.114211,4.918062,4.970814,4.927462,5.663963,5.627416,6.055808,5.081057,5.140219,5.783521
ARHGEF7-IT1,2.639516,2.503302,2.973359,2.703243,3.068873,2.696698,5.337925,6.569681,3.039557,3.515412,2.980326,3.388453
CTA-268H5.14,5.699739,5.433902,5.684143,5.296226,5.854814,5.816832,5.830698,6.862595,6.148942,6.362631,5.618735,6.52712
LOC400568,4.420533,4.086599,3.782361,4.024911,4.809949,4.482452,6.141633,5.473671,5.582887,5.118809,4.617417,5.377267
LINC00636,4.209323,4.068918,3.838672,3.868597,4.348315,3.767867,7.15075,5.585746,5.878964,4.268163,3.802669,4.831311
LOC101928781,3.690901,3.321318,3.223582,3.130709,3.919668,3.228937,4.767366,4.525071,2.862367,3.763337,3.419048,2.878235
LOC102724162,4.039098,3.241639,3.432431,2.986791,4.169345,3.451604,3.686889,4.54343,4.095517,3.981543,3.832851,4.178491
DLGAP1-AS3,2.723685,2.474977,2.780544,2.401955,2.631905,2.351222,5.709114,6.358084,2.747715,2.905736,2.290012,3.251007
AC005537.2,3.976949,4.355049,4.404987,3.890097,4.330067,4.112595,5.246752,5.855398,5.540963,4.154145,3.759076,6.462843
MAGI2-IT1,4.41144,3.120481,3.314611,3.316354,3.66832,3.137742,5.18629,4.14536,7.451006,3.058798,2.539158,3.175714
NFE4,4.943767,4.055655,4.632805,5.64958,5.608843,4.106039,4.228858,4.442502,5.344423,3.44254,3.94916,4.189117
LCE1B,4.988443,5.002487,4.881347,4.779608,5.197204,5.010317,6.66915,6.333895,6.130797,5.46595,5.246225,5.919352
LOC101928098,5.044894,5.145069,4.613817,4.750064,4.899876,4.848932,6.382817,4.771031,5.803714,4.331443,4.530131,8.547456
RP11-461A8.4,5.735739,5.897726,5.754602,5.621182,4.923597,5.900041,5.347553,5.423391,5.972874,5.795455,5.661668,6.005087
FGF13-AS1,2.522408,3.041445,2.786833,2.857692,3.821539,2.881371,9.888727,8.659267,5.48818,3.266107,2.80156,3.028101
LOC101928386,7.14128,6.508012,7.241578,7.029606,5.905488,7.121325,7.259475,7.506764,7.136723,4.634557,5.482886,2.781579
MCM3AP-AS1,3.81126,3.597717,3.859274,3.404133,4.442823,3.941585,4.415455,5.37191,4.262248,3.725082,3.391915,3.80552
GRK4,4.272471,3.116228,4.750986,4.191296,2.582416,3.034598,5.650759,3.968047,2.549353,2.636417,5.361383,2.933801
LINC00382,3.656566,2.509245,2.861319,2.679671,2.438533,2.719758,5.65047,6.696184,3.330362,3.12169,2.993602,2.787247
LOC101927722,8.268822,7.910743,10.530905,9.861442,7.755769,8.554297,5.533735,6.486865,6.954866,7.714497,8.618903,7.194771
TIAF1,5.128036,5.788676,4.645559,4.659789,5.635047,4.484079,5.337925,5.814286,4.412893,4.717503,4.722205,4.281931
PLEKHA8,6.746474,6.589544,6.830916,6.913032,4.55349,6.318061,4.581662,3.872921,3.318779,3.925762,7.546294,4.023909
INIP,5.866277,4.81437,5.732549,4.119088,7.179868,5.193826,8.250289,7.291319,7.76276,6.060359,6.395114,5.248079
LOC101927143,6.307965,6.445407,5.836173,6.049238,6.709875,6.337796,7.818426,5.95247,8.102648,5.952446,6.292373,6.507546
ZNF677,4.699308,5.737334,5.379165,4.894115,4.18828,4.925291,5.864668,6.260489,3.636229,3.856304,3.369965,4.122097
LOC101929552,3.121141,3.549083,3.325597,3.045069,3.166865,2.920495,4.637125,5.158267,3.724063,3.705312,2.984818,3.999779
LINC01333,4.654592,4.860635,4.040314,4.103222,5.225204,4.315786,6.434936,5.172751,6.855457,4.368972,3.965017,4.215323
LOC101926951,2.888998,2.921028,2.702925,2.69734,3.229207,3.214246,3.33442,5.178315,3.731664,2.925331,3.031467,2.933801
RP11-111J6.2,4.848004,4.732369,5.027989,5.052606,6.13657,5.624238,6.443552,5.075787,5.370236,3.637975,6.383028,3.462067
LINC00944,6.423244,7.456314,6.772766,7.301472,6.649652,7.778057,7.406044,4.949447,4.650454,6.774883,6.402592,4.407474
LOC101928845,5.626873,5.568026,5.232098,5.586441,5.738104,5.688809,6.377039,6.730686,6.759343,6.35052,5.856505,6.161232
SLC16A1-AS1,5.152821,5.416071,5.467303,5.375375,5.404294,5.587198,7.828558,7.295232,5.094392,5.318696,6.414059,5.63844
BC040886,2.573472,2.692151,2.684537,2.680481,2.448944,2.831247,6.278332,8.096146,2.842727,3.295035,2.878672,3.150333
PRDX5,9.861604,9.931911,9.736527,10.013251,9.645701,9.738254,9.034954,6.417413,7.952496,9.049102,9.242777,8.561525
AC073321.4,5.855158,6.179607,5.904554,6.441647,6.17894,5.967547,6.404882,4.874698,4.620519,6.277756,5.857666,6.116886
LOC101928132,3.730188,2.621308,3.022112,3.198324,3.687568,3.58854,5.490884,3.995917,4.172999,3.275457,2.829887,3.003714
LOC100128993,3.722268,3.929185,3.678593,3.500326,3.678345,3.695206,4.156339,6.481545,3.735684,4.066775,3.727474,3.915924
CTD-2021H9.3,4.134224,3.597717,3.690201,3.65199,4.100165,3.787027,5.253465,5.033696,5.88396,4.440569,3.735393,4.718786
AP000266.7,4.019422,3.677682,3.745184,3.765353,4.420609,4.175982,5.136201,6.78987,4.505432,3.985545,3.645054,4.346305
AP001063.1,4.592512,4.202095,4.272621,4.362128,4.377935,4.202029,4.866071,6.156322,4.929664,5.044543,4.621744,5.150599
LINC00935,3.491209,3.431994,3.645508,3.16215,3.938155,3.159365,4.749766,5.484835,4.080465,3.595794,3.191753,3.776555
KCNK15,4.122489,5.138559,4.261788,4.292109,3.955012,4.569466,7.169252,5.170277,5.263225,4.642665,4.13067,5.305176
CATIP-AS1,5.594446,5.708458,5.246047,5.364133,5.115414,5.289269,8.400319,6.927862,6.219353,5.774336,5.994624,6.005087
RP11-109E24.2,5.217615,4.898286,4.886839,4.719625,5.097369,4.954737,5.844753,5.93302,5.742377,5.372604,4.951965,5.833861
CALCOCO2,4.215977,3.907269,4.389609,3.147884,5.443666,4.596112,4.811758,5.423391,4.537349,3.94233,3.92089,4.178491
C21orf91-OT1,7.524884,6.641199,7.526116,6.624699,6.708913,7.175947,7.588166,7.9721,7.442637,7.445153,5.917499,6.234325
AC007557.2,3.731129,3.486077,3.06198,3.4217,3.528501,3.774806,6.904145,6.804675,4.000978,4.151908,3.243273,3.712063
HSPC081,3.810196,4.913685,5.300624,5.358194,4.683427,4.627355,4.842032,6.208673,4.59064,4.477627,4.759532,5.788676
BC039537,3.420004,4.52516,6.10969,2.638049,3.740406,5.326984,4.68332,5.090492,2.680366,3.616558,3.77396,2.574473
METTL21EP,3.208387,3.215641,3.143108,3.070086,3.39451,3.274801,3.967888,5.473321,3.327653,3.266107,3.174595,3.319741
TSPYL1,4.578792,3.867833,4.498325,4.825156,3.167672,4.142265,4.822672,5.766615,2.726914,5.276641,5.361198,3.185192
RP6-24A23.7,3.818855,3.737271,3.675922,3.425953,4.067401,4.590314,5.110792,4.332001,3.994187,5.006569,3.685533,4.005268
FLJ37201,2.138819,2.407044,2.085741,2.446035,2.330479,2.197632,5.63158,6.350987,2.485223,2.302707,2.232289,5.743312
LOC101928327,3.804872,3.750032,3.817525,3.84391,4.086358,3.643286,5.063178,5.78434,5.278098,3.842735,3.891405,4.300043
TIE1,4.068034,3.457957,3.562244,3.25732,3.978219,3.671111,8.094905,8.006664,5.267114,3.778016,4.063952,3.919861
LINC00342,8.889285,8.719193,8.610027,8.688997,9.549007,8.834846,7.944497,6.852363,11.042734,8.50788,8.659885,9.696688
SCPEP1,5.216591,4.986587,4.689111,3.751689,5.443612,4.502208,5.88241,6.928161,6.02426,4.967986,5.141092,5.939607
KIAA1652,5.156416,5.133812,4.980666,5.029739,4.654273,4.618177,5.960202,6.690478,4.958021,5.42016,5.173959,5.282051
LOC101929591,4.102428,4.479554,4.858577,4.405489,4.925813,4.299582,4.477714,7.922089,5.011917,4.789692,4.291391,4.041218
SIAH3,5.734329,3.101307,3.809141,3.50593,4.435654,4.029862,5.450418,6.106329,5.384431,3.807934,3.494392,4.159312
LINC01127,5.964358,5.168097,6.140658,6.287593,6.78696,5.988388,7.448007,6.070341,6.573036,5.404085,6.621073,5.857475
NBEAP1,4.146497,3.228808,2.889245,3.50593,6.860046,4.575125,6.143161,6.093925,5.942708,8.507543,2.891114,4.071637
ITGAD,3.962004,3.913218,3.996,3.830471,3.895915,4.211428,5.336853,4.869562,5.567466,4.596458,3.950635,5.13605
AKT2,6.424859,6.865156,6.599806,6.429794,6.661457,6.11931,6.312958,4.536835,6.009671,5.850922,4.777633,6.513131
LINC01153,3.364167,3.316943,3.104992,4.057022,3.642913,3.403889,4.553958,7.20732,5.561641,4.466433,3.317804,4.187413
SFT2D1,4.322181,3.585978,4.578008,4.038742,3.360514,4.838948,4.745118,6.053748,5.528903,4.086401,4.029095,3.789621
QTRTD1,3.920749,4.086248,4.454778,4.615454,4.80191,4.344608,5.74371,5.807843,4.539417,4.146213,4.428304,4.509408
TRHDE-AS1,2.814033,2.623139,2.851383,2.671388,2.802504,2.921628,3.312731,3.048557,3.372248,3.246832,2.824738,3.104482
LYRM9,6.429874,6.869033,6.681641,6.513432,6.157001,6.215091,5.677911,5.205098,4.702051,6.01604,6.654713,7.963763
SLC25A28,6.376392,6.822853,7.408973,5.835593,6.155867,7.071299,6.170473,5.048308,7.543124,3.93877,5.729397,5.727344
NEDD9,7.771927,8.066747,8.049217,8.280858,7.933239,8.133235,7.18196,7.282287,6.734769,5.534567,7.133844,3.74219
LOC283856,2.44811,2.475377,2.421828,2.995481,2.932091,2.641584,3.343015,4.004096,2.86404,2.871924,2.530923,3.480226
TMPRSS11B,2.828493,2.532518,2.016225,2.571031,2.422977,2.134946,5.337925,6.406059,2.742855,2.787612,2.603211,3.208929
FLJ37035,3.335853,2.58601,2.986791,2.952635,3.016294,2.804885,3.342404,5.643087,2.997538,3.339124,3.234377,3.337059
P4HA3,3.047014,5.076419,8.439164,4.473862,6.389301,4.497377,5.294425,6.193925,7.410055,3.666996,3.320105,3.51611
LOC101929745,3.895667,3.481969,3.203791,3.839578,3.982453,3.787027,7.539604,7.703395,4.739543,4.579477,3.73755,4.184551
AC124997.1,2.633143,2.811721,2.701824,3.673119,5.073212,4.137206,4.951883,7.348909,7.60388,2.481902,2.866848,4.154959
MKNK1,5.698545,6.197553,6.983385,6.500827,5.162347,5.8666,6.436013,6.10846,4.724137,4.767573,5.82057,4.905953
LOC283731,2.772074,2.441864,2.409219,2.441106,3.729208,2.629575,3.169487,4.434512,2.864474,2.920282,2.529813,4.566674
TOR1AIP1,6.202232,6.357833,6.784372,7.253858,6.800116,6.922766,6.450513,5.143394,4.689741,8.13684,6.367034,4.468489
IL12A-AS1,4.851408,4.961976,4.795116,4.538644,5.087077,4.345388,5.304476,6.442876,5.825462,5.611959,4.984921,8.929032
HEATR4,3.993218,3.875007,3.66847,3.705987,4.08192,3.937362,4.568798,4.448076,3.556013,3.776448,3.773512,6.041377
ALG5,3.419114,3.486343,3.655824,3.464252,3.053807,3.512701,4.883561,3.445123,5.741252,5.467268,3.988538,4.028565
LOC101927079,4.240791,3.205913,2.316817,2.161209,3.570154,2.532674,6.627949,6.602432,3.328316,2.850135,2.259063,4.466723
SNRPN,9.746877,8.876902,9.353173,8.691917,8.689644,9.788109,7.357469,4.960143,6.702918,6.581178,8.778394,6.566687
NEXN-AS1,3.201034,3.965723,2.405123,3.96196,2.15608,2.730715,4.438365,3.91662,4.900582,5.413361,6.193016,2.203404
LOC151121,3.821614,4.474821,4.108528,4.531449,4.801,3.834698,6.808668,7.470636,5.670293,4.158582,4.037863,4.352568
FBXW2,5.772023,7.185613,7.465313,6.049238,6.311457,6.476255,4.81459,5.838159,8.571455,4.349614,5.842172,5.435831
RP11-215E13.2,4.088646,3.463373,4.246641,3.444265,3.880924,3.394926,4.729501,5.566374,4.522179,3.854243,3.203688,4.434726
CMTM7,7.498826,7.847821,7.960571,7.65487,7.848776,8.087719,7.330544,5.835923,7.174707,6.915426,7.12544,6.125205
TOP1MT,4.214282,3.88923,3.853377,3.986055,4.039876,3.871129,4.756222,7.312763,4.639674,4.737947,3.701358,3.991717
LOC101927988,3.925841,3.6429,3.092309,4.19541,5.796889,4.813291,4.822097,4.703511,9.898884,2.530316,2.022386,4.59207
LINC00996,4.738158,4.289659,6.11622,5.776031,5.488771,4.203808,5.054359,4.627417,3.431124,3.560279,3.572994,4.100004
BC043540,5.492465,5.648359,5.803328,5.301944,5.392317,5.610313,5.986186,6.112169,6.110148,5.568343,5.45859,5.641387
HCG22,5.527521,5.238065,4.899931,5.242758,5.776636,5.274209,5.971483,6.962554,5.625239,5.990571,5.692988,5.73592
PABPC1,7.899194,7.599056,7.102354,7.250444,7.103182,7.752412,7.774211,5.690671,8.466271,8.483341,7.673008,7.217228
RP11-285A1.1,4.511532,5.118237,4.504036,4.24952,4.749524,4.545886,6.615592,7.799811,5.110738,5.181911,5.980025,5.0279
DLGAP1,3.516645,2.620628,2.379898,3.123745,4.357686,3.070272,4.01751,5.923997,2.927217,4.711136,2.452265,5.367233
ZNF568,4.233944,4.1133,4.431339,4.107979,4.896247,5.163545,6.751552,6.216705,6.513035,3.265574,3.753261,3.168021
DNHD1,2.887346,3.518984,2.7467,2.875769,3.49553,5.095027,4.944954,3.028407,5.502956,2.919586,2.407885,2.586385
DYRK3,5.203621,4.926933,5.261531,5.480633,4.750833,5.495092,6.667106,5.823794,5.541549,5.943182,5.118317,5.201728
LOC101929143,4.993275,6.42998,5.873799,6.492917,5.947486,6.388942,7.573381,5.576126,6.707197,5.303496,5.313747,5.575501
GOLGA6L2,4.524972,4.162726,3.86437,5.495716,8.617548,4.160815,7.60237,8.760493,7.888403,4.117316,3.956668,5.362906
LOC101928809,1.991123,2.093761,2.290359,3.251197,3.2614,2.404656,4.906213,4.025244,4.29317,2.738671,2.361353,2.796195
RP11-309G3.3,6.060363,5.559859,6.753901,6.86836,5.569695,5.880094,6.862784,7.227656,7.844555,6.277843,6.41986,7.338206
RP11-274B18.4,2.959015,3.092906,3.207706,2.707822,3.193125,3.010812,3.032377,3.839439,5.424064,3.519036,3.22917,4.080511
LOC101927830,5.274112,4.655196,4.481584,4.600315,5.47805,3.324197,5.661265,4.309132,4.460444,3.266107,6.040035,7.629731
DNAH3,5.947942,4.112265,4.796697,4.113168,3.677716,4.585382,4.908355,5.734522,7.343252,7.163822,3.961468,4.821878
LOC646743,6.145708,5.839785,5.030855,5.268274,6.114744,5.624127,6.088112,7.019473,7.04651,6.250631,5.842722,6.231562
LOC101927735,2.812327,2.77483,2.683638,2.945108,2.759373,2.958834,5.585527,4.586387,3.446545,3.44254,2.76671,3.183703
LOC101928708,3.80658,3.575413,3.91911,3.728736,5.351553,3.373326,8.550522,7.914119,4.15965,5.043699,4.132016,4.330104
ARHGAP22,2.655717,2.966113,3.955032,2.787479,2.792635,2.740354,5.577043,8.637344,4.074172,3.233593,3.339368,3.936472
LOC340017,1.999597,2.280066,4.10846,3.004143,2.826348,2.821131,5.01303,4.99673,5.264569,2.267928,2.096789,6.084701
LOC101928725,6.234381,5.069423,5.183898,4.922032,5.894362,5.112367,7.791957,7.267612,6.938985,6.00638,5.268202,6.407887
C19orf84,2.815839,2.998952,2.903471,3.062871,3.166078,3.049561,4.409135,4.441249,3.344119,3.586169,3.455934,3.662528
LINC01029,2.841984,3.158543,3.407215,3.450736,3.258172,3.717254,6.290301,5.834439,5.015857,3.11409,2.982708,6.749835
LINC01189,5.699977,5.913649,5.604021,5.661318,7.224376,5.638832,6.734429,5.855914,7.440945,5.642737,5.305241,6.076687
RMST,3.557722,3.567032,3.926538,3.629294,3.933242,3.787339,5.754814,5.435759,3.997087,4.03909,4.031004,3.934772
LINC01241,4.292355,3.929185,4.255053,3.775626,4.629622,3.881294,6.904145,5.951018,5.049665,4.65748,4.087694,5.510809
FAM217A,6.123247,7.105893,7.167198,6.249071,7.944697,7.232345,6.238208,7.949208,6.596391,5.436752,6.283534,5.951791
LOC389247,4.822751,5.006826,5.164283,4.916133,5.24596,5.073253,7.904523,7.839254,4.874973,5.337745,8.410822,7.353418
TEX26-AS1,2.612828,2.71555,2.684174,2.351424,2.185596,2.574672,3.938335,3.916139,2.603645,2.84863,2.503905,2.602878
BC040898,4.450095,4.510017,4.464847,4.547122,4.571908,4.661497,5.509481,5.25077,5.862727,4.75765,4.231984,5.276376
LOC101927490,3.044114,3.647826,3.494241,3.07142,3.238249,3.60229,2.147128,5.250751,3.527125,3.616558,3.225914,3.747965
LOC101926959,4.048421,3.823053,4.093812,4.217715,3.976078,4.18138,6.237385,5.781202,4.417927,4.763896,4.720339,4.184162
LINC00619,2.970783,4.337547,3.380629,4.5303,3.590485,3.343749,5.7887,4.944919,5.636682,3.174928,2.994928,5.221796
ZNF826P,5.130225,5.334353,5.234169,6.191354,6.677579,5.192644,7.692525,7.85487,9.095316,6.141973,6.147171,8.736117
ZNF107,7.989775,7.898253,8.146607,7.499772,8.548695,8.542851,6.038937,6.798152,6.253138,7.258417,8.143488,6.291309
ARHGAP26-AS1,5.128036,5.00312,4.718361,4.795025,5.271135,4.670966,5.517084,3.958255,5.938203,5.721722,4.768955,5.223515
AC090627.1,10.778224,11.355706,11.651281,10.715694,11.035098,11.02131,7.61148,7.134967,7.345104,8.299476,11.222316,9.186511
LOC101929684,3.771759,3.817096,3.761863,3.952659,3.78288,3.876978,6.652838,5.526855,5.452947,3.96478,3.967673,4.794307
RP11-91I8.1,2.810086,2.882177,3.098241,2.883885,2.863341,2.783257,6.339185,4.984947,3.1759,3.075179,2.72776,3.265035
RP11-1012E15.1,3.99161,4.500497,4.107193,3.832778,4.361753,4.051964,5.50936,6.807715,7.261961,4.78717,4.358409,4.75951
RP11-513N24.1,3.322534,2.699405,2.813494,2.6349,2.640345,2.835498,6.631122,3.89664,2.771184,2.919586,2.643403,3.612948
EFCAB4B,3.912265,3.32332,3.778016,4.064427,3.238249,3.237,3.792777,7.441715,4.462033,3.859004,3.677167,4.308719
RP11-21G15.1,3.024644,3.256266,2.921539,3.094313,4.555261,3.803423,6.040205,3.763713,7.645194,2.910076,3.386601,9.859605
SYT15,6.41573,6.143568,6.308284,6.010244,6.251301,6.274551,5.226948,6.172255,7.186135,6.962165,6.084851,7.08054
LINC00112,4.088522,4.068679,4.28629,3.936433,4.041154,3.975526,7.904724,7.295833,4.730802,4.664506,4.261664,4.568122
SLC17A1,3.227594,4.137819,3.225152,3.513502,3.414432,5.156983,3.69439,5.981129,4.559365,3.892516,2.93102,3.56021
LINC01088,2.485791,2.809766,2.596772,2.758481,3.318708,2.929558,5.383007,6.485903,3.224256,3.45806,2.756152,5.22772
LOC645188,2.135868,2.620628,2.415236,2.231379,2.168323,2.236181,5.961957,5.404363,2.515691,2.463033,2.554871,2.628711
KRTAP10-11,6.028935,6.134662,5.763677,5.850335,6.181999,5.988577,6.600052,6.20092,7.07781,6.615693,6.21163,6.985073
CTA-254O6.1,2.522437,3.046733,2.597735,2.853351,3.260971,2.95509,5.349613,7.599338,3.176283,3.078995,3.114479,3.955271
LOC100133461,5.250692,5.05702,4.933391,4.778704,5.256297,5.173064,7.670341,7.244657,5.729974,5.129014,4.998866,5.861045
LINC01120,4.138759,4.057458,3.796916,3.421271,3.955012,3.784681,6.214194,6.393933,5.07229,4.281864,4.217326,4.6674
DPY19L1,3.347452,3.838909,3.622044,4.197024,2.697928,3.317996,5.129751,4.589369,3.204777,3.855037,3.837368,3.512735
LOC102725382,4.887466,4.051088,4.247961,4.104225,4.706019,3.980421,7.124168,5.67147,7.490018,7.20289,3.718121,4.715155
ZNF169,6.480697,6.636647,6.126546,6.299684,5.931429,7.194958,6.587425,6.855784,5.739926,6.555311,5.821285,5.637957
LOC151657,8.580701,7.88738,8.071735,7.972549,8.30206,7.157051,5.447313,6.821399,7.158496,5.013979,7.990138,7.743822
